filename,fid,similarity_score
Air_escaping.wav,3cb084c69ef01cacbe50a56875f4b645,1.7778007849193114
20070219.ultrasonic.cleaner.wav,181f6af75614f15126ec6478f7a24b6a,1.7057890508148599
Cicada-Indian Insect Sound.wav,b6e57f640d8cb0ec3090570d322bfaac,1.5338611903909383
hereg_hungary__grain_field_1_20080712.wav,df4b1e2610781a1dc60285010b1d2e43,1.5018394142328697
crickets and owls.wav,dada2e10d6d4b1d2c8fae110f0f9d2f9,1.491989469157172
20061214.wrench.02.wav,80f02f3ea5ea6b4281b94f71a5678471,1.4916517189147374
Hotel room shower.wav,7d3ca562fe1d31b0346cc72a5ecc44f8,1.4437395184339494
3x256_500k_reso_20000hz_y_freq_float_1pointfloat.wav,d87716137e39872e1662a1ea4fe2aaed,1.4396864987951232
file0699_4_birdsong.wav,34f882538007e5f1f8c74069b0aeb2e3,1.4382202878185928
hereg_hungary__grain_field_3_20080712.wav,052ae64a9025f3d55d919c56c2bda5ba,1.4092412372853085
Whistling in the shower.wav,9fe80d265954dce107691bf4c8bad33b,1.3827997841790287
Shower Running 02.wav,736e3dda18bf2074b52c86eca0aeb4c8,1.3670308820242583
crickets Isolated songs 130322_00.wav,f1c524c83868eee82331d511460cae08,1.3450523271314068
Llaves.wav,fcd01b6eb918a27a58dd551cb273d3e7,1.3413970528620869
crickets in the midnight.wav,ed2e3d810f9a5d52b65315a82e7ea377,1.32663426869436
Keys.wav,ea3c4f4ad8106241062aded792ef3efa,1.3232774014569137
shells-tinkle.wav,d495dcb840cdf34ef238bd7bac6080fc,1.3084802874061188
hereg_hungary__grain_field_2_20080712.wav,76778f91a8525beffccf8607ab01a666,1.2954080418486593
Insects 3 with dog.wav,3edca57fddfb7e316ce1f9ff8fbe6734,1.2517407477865208
gravel-01.wav,cc3ae965460b6fb083ed276832c36e05,1.2271385237637142
Roomtone Medium Size Room_1-2.wav,395d9708b53e7b1b671b73ffe2fdaf28,1.220586493891079
outdoors ambient windy wind leaves rustle.wav,f5cdce6612c131f66ca180381bc1a8a9,1.2141483685426524
Key_Chimes_03_Short-Shake.wav,c35117a2db7f0676b04d7b52ab4d7e57,1.211193897748381
"Shower, A.wav",3fee1f97e4bfa0e3c149ef5139a8772f,1.2105055128552276
150209 Trevor Webb Air Cyclinder.wav,a25321f99f8f2bfeb6bd7db18e1bb628,1.2092113346041755
dremmel-noise3.wav,da0fd000dd6d8d69af00750edab9ff17,1.2082766279305779
kettle.whistle.wav,c240f71d83997cf7602bed81ee6b505e,1.193167248375898
chains.wav,39e5105571ea5a2ff0b20763a508b6de,1.1891280364473484
Turning on Shower_1-2.wav,ae1d643a26cd714f296f8f866c79bc2b,1.1722533257434093
Clanking_Spoon.wav,2d966e612dc4aa4b3bd79cd2987db95b,1.1692208143009026
Small Chain Clanging.wav,125675e540f4abcf466e6fa4d3383f55,1.1611476887200383
engine_spin_up.wav,e600188a38c4ff9309d29cf1b50dc801,1.1481766761303236
Tap turning on_off.wav,48329759b023f6413b838af3062c7f89,1.1388873357244125
White noise.wav,4be010b9a530b20ad55e1cb730fbba43,1.1341075644357403
Bad com link sound.wav,a517a674fd0782abfd718160930ba67b,1.1340338978716484
BitmapNoise1.wav,ae32a6dc3a10353b6763f74c4f320651,1.122388918961493
