filename,fid,similarity_score_cap_col_1,similarity_score_cap_col_2,similarity_score_cap_col_3,similarity_score_cap_col_4,similarity_score_cap_col_5
&quot;BCat Bites a Bit&quot; .wav,bd2dac7743622f9e5e2a1cb8fdd60755,0.0003828406333923,0.0004259943962097,0.0003983378410339,0.0005792379379272,0.0005468726158142
(Door) Porte entree.wav,00c62f9ab1799c436a9a3933b837a8d8,0.0006237030029296,0.0006527304649353,0.0007252693176269,0.000665009021759,0.0008547902107238
", iannaeneee iiaca, caienu niaoe iaao aaaiiaie, nooe eie n, oi e naeno aaoa ia neiinoe, caii eaaaaoia iiiineon.wav",71d5e75ed3180cf9c79b596c2162a681,0.0004404783248901,0.0004251599311828,0.0003516674041748,0.0004711151123046,0.000350534915924
00264 hill creek 1.wav,752bd52ddac63583f216128d10f25d55,0.0005913972854614,0.0006077289581298,0.0007300376892089,0.0006717443466186,0.0006213188171386
00294 harvest festival rumour 1.wav,afff54cda40640b2777bfb7c6f08a7dd,0.0001555681228637,0.0001395940780639,0.0003232955932617,7.164478302001953e-05,7.62939453125e-05
002_78_rpm_vinyl_noise_44_16_lossless.wav,f01af6f9fca223b80668e25a6a76b8b9,0.00029718875885,0.000343382358551,0.0004519820213317,0.0003322958946228,0.0005375742912292
00332 lake beach 1.wav,524a80263e4934e8bd171f12435aab2f,0.0004281997680664,0.000452697277069,0.0004518628120422,0.0004034042358398,0.0004174709320068
00523 trolley bus and city bus 1.wav,1672add7f85815fa76f7156e0e6e37e5,0.0001885890960693,0.000171422958374,0.0002337098121643,0.0002882480621337,0.0002143383026123
00708 christmas background 1.wav,ab8c158bbb1cd26f313e11e99899a9a0,0.0009195208549499,0.0003459453582763,0.0001924037933349,0.0002611875534057,0.0002105236053466
008 War 2.wav,4d06bdbf82a636f14d4ed8166e2d0d15,0.0024495720863342,0.0029406547546386,0.0027130842208862,0.002903938293457,0.002673327922821
00_BRUSH.wav,b54e1efe516c694a2cd5cb0b8faef642,0.0006367564201354,0.0005072355270385,0.0004699230194091,0.0008198618888854,0.0005150437355041
01 car sequence.wav,a5c0329bdcfd999291db42dc9d881c56,0.0003122091293334,0.0002862215042114,0.0005124807357788,0.0003986954689025,0.0003081560134887
01 residential elevator with door open and close.wav,0e26e0ba510e69663eb3eec11f508fe7,0.0004547834396362,0.0005534887313842,0.0004651546478271,0.0005638599395751,0.0004517436027526
"01-31 Footsteps, Wood, Barefoot, Jumps &amp; Scuffs.wav",ca50f970f591bc9adac35c1bdc12496d,0.0004069209098815,0.0003897547721862,0.0003376603126525,0.0003644227981567,0.0004005432128906
01-BikeDemo_Speaker.wav,f09ca0e134d70875834c76736364e6f2,0.0003226995468139,0.0001940131187438,0.0001727938652038,0.0004938840866088,0.0001553893089294
01-Osterport_WaitingHall.wav,41992d1d7dfb2535ff65a6a9dbe44e5f,0.0001049637794494,0.0001261234283447,0.0001603960990905,0.0001159310340881,0.0001404881477355
01-bottle-water-sparkle.wav,db5a32c6d3e570b6b5b8c6a06c6bea0f,0.0004513263702392,0.0004422664642333,0.0004893541336059,0.0004422664642333,0.0004326105117797
0111 Ambulance.wav,3e73eceaff67b765c4e33649562a86e7,8.71419906616211e-05,0.000110387802124,0.00015389919281,0.0001397132873535,0.0001537799835205
0112_032412 bubbling brook 1min 96k.wav,c519a391cbf3c85453103a50355ba0b6,0.00052011013031,0.000543475151062,0.0005173087120056,0.0005625486373901,0.0004267692565917
0168 Convenience_store.wav,94a68d667db662a960c9a6cc72d5a384,0.0019681453704833,0.001757264137268,0.001401662826538,0.0016716718673706,0.0015667676925659
02 Winchester street 1.wav,6270d840218d41d296865ae55605d763,0.000720202922821,0.0008878707885742,0.0007637739181518,0.0006831288337707,0.0006800293922424
020220_00.wav,763d71d5d752c41cef1897606a5356e3,0.0024548172950744,0.0026285052299499,0.0024012327194213,0.0026421546936035,0.0028530359268188
0211_165814 tea prep.wav,866d7ef3249c71de5dbf5dc94669a9c8,0.0003941059112548,0.0003597736358642,0.000339925289154,0.000379741191864,0.0004342794418334
0221 Bar_terrace.wav,5bcdd698c8419aae57d483db19f0bd3a,0.0006710886955261,0.0006102323532104,0.0007882714271545,0.0007530450820922,0.0006579160690307
0224 Plaza_Mayor_escaleras.wav,c41401bb7a461c6a59f6fdfbaebf2cbb,0.001991868019104,0.0020626187324523,0.0018559098243713,0.0021813511848449,0.0023582577705383
022_House_BackYardAmbient.wav,e3268c2d8ac8e7589052a98a36687442,0.0003494620323181,0.0003048181533813,0.0003288984298706,0.0003330111503601,0.0004528164863586
0241 Busy_street.wav,22baf6730992e060e339a25726d0fa7f,0.0003111362457275,0.0003161430358886,0.0003730654716491,0.0003036856651306,0.0002804994583129
02582 cinematic fat hits.wav,50a20a0699732b961ea63001a12126a4,0.0006829500198364,0.0006430149078369,0.0005092620849609,0.0005353093147277,0.0008019804954528
02763 inside damaged chopper.wav,cd9a7f8b8efbb466b0c8cc09213b6da2,0.0004200935363769,0.0004178285598754,0.0006434321403503,0.0005115866661071,0.0004836320877075
02901 hurricane wind in suburb.wav,d81057a20a3b6c66cda03ef97c8f0c7a,0.0008599162101745,0.0004401206970214,0.0004287958145141,0.0004416704177856,0.000481367111206
02paint_and_glass.wav,163370ed50cbaf07e458acdef03f5ed3,0.0006114840507507,0.0005042552947998,0.000644564628601,0.0006486177444458,0.0006265044212341
03 Whales Slowing Down.wav,db90551f9ee04922c5c172b842506e19,0.0020694136619567,0.0020444989204406,0.0020992159843444,0.0020445585250854,0.0022587180137634
03-140210_1809.wav,ce09346a48118527cc1687105cd2d927,0.0009495019912719,0.0007632970809936,0.0008841156959533,0.0006028413772583,0.0006327629089355
03-Osterport_Platform_Calm_S-TrainDepart_Arrival.wav,5a8bb9c37fd3d441dc4f9942484a6875,7.140636444091797e-05,5.418062210083008e-05,4.076957702636719e-05,6.073713302612305e-05,6.514787673950195e-05
0327 Quiet_road_Naebang.wav,52d4c78a795105ef3303608826bfdbef,0.0009551048278808,0.0010805130004882,0.0008881092071533,0.000992476940155,0.000939667224884
0346 Traffic_at_Sindang.wav,9a4986d3fe1700975690db14aaef9be8,0.0011656284332275,0.0012416243553161,0.0011160373687744,0.001388669013977,0.0014051795005798
04-Osterport_Platform_S-Train_Arrival.wav,4a03e350462c5a3c6ab7451160271702,0.0006383061408996,0.0006024837493896,0.0008209943771362,0.0007840394973754,0.0006776452064514
0400 Traffic_police.wav,b11cc8a684e518992da77f6a85a3047f,0.0003353953361511,0.0003624558448791,0.000329852104187,0.000476598739624,0.0003589987754821
0401 Traffic_light_sound.wav,a3623b8d3da937f69bb1eac84acc714a,0.0004529953002929,0.0004626512527465,0.0004575252532958,0.000437319278717,0.0008207559585571
043015 Running water into bathtub 1.wav,498559790638ae0b04feed0e1125b232,0.0005903244018554,0.0004799365997314,0.0005093812942504,0.0005187392234802,0.0006280541419982
04638 heating bleeding valve.wav,d05dc0a2782c3baaa19f67febbf1fc6e,0.0003678202629089,0.0003329515457153,0.0004060268402099,0.0006102323532104,0.0005421638488769
049-Oscar-Miauw.wav,90d57d37014da04e7ed4362b8ef4f504,0.0004850625991821,0.0003513097763061,0.0003466606140136,0.0007428526878356,0.0005654096603393
"04_Kirkenes_Round street crossing, quiet steps, car, birds, seagulls 1329.wav",95984aa125a1c442e596ecd514906f85,0.0004148483276367,0.0003648996353149,0.0003412961959838,0.0003673434257507,0.0003573894500732
05-Osterport_Platform_ThroughTrain.wav,76f790cd93a6c15f83656b3e4cb1ced5,0.00046968460083,0.0003893375396728,0.0003694295883178,0.0004544854164123,0.0003992915153503
05669 approaching storm.wav,b06f5e504229381e45b39730ce0769b6,0.000294804573059,0.0004645586013793,0.0002849102020263,0.0002949833869934,0.0003110170364379
05687 morning birds ambience.wav,9f93ae7e950737cd4f98840034497959,0.0004500150680541,0.0003579258918762,0.0003770589828491,0.0004693269729614,0.0005481243133544
05_Lanes_Island_Water_BoatPasses_48_24.wav,30df9d8493d908ff1d66318617fe5999,0.0005686283111572,0.0004499554634094,0.0005007982254028,0.0004085302352905,0.0005483627319335
06-Osterport_Platform_S-Train_Arrival_Departure.wav,0189c83b92a7a8320f0b1bd78f3ed113,0.0003389716148376,0.0002448558807373,0.0003291964530944,0.0002215504646301,0.0001851320266723
0605door.wav,e91e63476ac0c9a6373481679cbdb99a,0.0026013255119323,0.0024329423904418,0.002374529838562,0.0023666024208068,0.0025132298469543
061226_fire_ms957.wav,4a2eed7ed21fa5d84d7018ad2c43c788,0.0001506805419921,0.0001417398452758,0.0001351833343505,0.0001657605171203,0.0001304745674133
06_Lanes_Island_Water_MotorInBG_48_24.wav,b8a66f9d662982306fa56360e709c1e7,0.0003302097320556,0.0003222227096557,0.0003395080566406,0.0003307461738586,0.0003421306610107
07-Bakken_Outside-Musichall.wav,1c08a11d53993b50606cd7d5f35b7615,0.0002931356430053,0.0003502964973449,0.0003130435943603,0.000426709651947,0.0002298355102539
070821_flsp_trail02.wav,fd11a507ca42f0848b7fcdec5ded3eb0,0.0004580020904541,0.0005332827568054,0.0004713535308837,0.00038743019104,0.0005143284797668
070821_flsp_trail03.wav,18854a633804f0a48c2cca2b8b35ed61,0.0007699131965637,0.0006218552589416,0.0009164214134216,0.001173198223114,0.0006031990051269
071616 Metal lid drops.wav,e6b157124047203c77af145fc0c40969,0.0004616379737854,0.0004044771194458,0.0004332661628723,0.0003864765167236,0.0003667473793029
07_Lanes_Island_Ambient2_44_16.wav,43a37b76a9f4f2cbcc9661418da02ca9,0.0004298686981201,0.0005047917366027,0.0004571676254272,0.0004639625549316,0.0004646182060241
07_STRAM.wav,734c0be6f2b115cc3979d9186223c236,0.0001823902130126,0.0001804828643798,0.0001828670501708,0.0001689791679382,0.000163197517395
08 - 333 con tren hotel Galicia-Madrid saliendo de Zamora  11-04-2011.wav,ac5deed7541bb3c43153fc36e4a6c6f4,0.0010552406311035,0.0007821321487426,0.0010438561439514,0.0009229183197021,0.0009651780128479
080101-042_pasa el tren.wav,0aab1c9e34d57d80d177e61656c816a8,0.0007787346839904,0.000496506690979,0.0006803274154663,0.0004351139068603,0.0006430745124816
080101-iceskating-lake.wav,1a73b60d567196cb3095c92b5c8f82e6,0.0004554986953735,0.0004263520240783,0.0004700422286987,0.0004240870475769,0.0004355907440185
0804_094043 metal grinding or drilling 30secs.wav,df2c8ddc1b50afb39e5872266f9e072f,0.0012847185134887,0.0013064742088317,0.0013341307640075,0.001311182975769,0.0012841820716857
080808_26_Rain_Storm_Lighting_Road_Cars2.wav,22f96adb02c436cc7da81c1cb6874943,0.0003976821899414,0.0004022717475891,0.000370979309082,0.0003798604011535,0.0003566145896911
080808_29_City_Traffic_Road_Bus.wav,34eb7cabc11bd21c2f8e3068bec0dd6c,0.000859797000885,0.000827670097351,0.0007652044296264,0.0008243322372436,0.0008410215377807
080809_03_Ri_pokretneStepeniceKlompeVentilacija.wav,1953ee52ea8563b6d5ead4f92c23c82e,0.0004299879074096,0.0003684759140014,0.0003616213798522,0.0003466606140136,0.000421404838562
080909_03_machine_motor.wav,387de50c94d9e60bcdec5e7447dc3b6f,0.0001403093338012,0.0001583695411682,0.0001478195190429,0.0001627206802368,0.0001598596572875
080910_01_water_river.wav,d95a1a3743317b1253e843843028a3c2,0.0015063881874084,0.0015171766281127,0.0016960501670837,0.0015692710876464,0.0012998580932617
080912_00_grinder_wood.wav,2c1031ab86fce50bec81172b9ab44d5e,0.000382661819458,0.0005257129669189,0.0001637935638427,0.0001155138015747,0.0001780986785888
080920_02_song_under_metal.wav,186280ce86f350c2a7d22ac0ccc5af89,0.0001636743545532,0.000176191329956,0.0001678466796875,0.00021493434906,0.0001642704010009
081019_02_machine_engine.wav,005daad641929bbf41a127a76cdd589a,0.0003867149353027,0.000495970249176,0.0005164146423339,0.0005050301551818,0.0004398822784423
09 hn_handrail.wav,ac5ad4d77fee2ef0e3edbff17e9fd494,0.0005204677581787,0.0005894899368286,0.0006543397903442,0.0007028579711914,0.0006769895553588
"09-07-11_0732_Ribeira early morning, next to the river, ducks.wav",29b901c2934f870b97b21ab4034822a8,0.0024281740188598,0.0018434524536132,0.0023941397666931,0.0023106336593627,0.0020226240158081
09-07-11_0736_down on Ponte Dom Luis I.wav,05c2d0e3d0dbcdbe908ff16de7941281,0.0001715421676635,6.508827209472656e-05,9.632110595703124e-05,6.514787673950195e-05,7.200241088867188e-05
"09-07-14_2052_Matosinhos, grill of a fish restaurant.wav",c7cef482ff5ec2064f7362be55438d92,0.0005580186843872,0.0005325078964233,0.0005832910537719,0.0005193948745727,0.0005186796188354
"09-07-16_1757_Afurada, next to the water in the habour.wav",7253555b91114294f580fea189c5cf3c,0.0001239776611328,4.291534423828125e-05,0.000113308429718,0.0001699924468994,0.0001153945922851
"09-07-16_1925_parking palacio de cristal, ventilation system.wav",807473c990a9240a1db0f8740e63d8b8,0.0005733370780944,0.0005090236663818,0.0005640387535095,0.0006141066551208,0.0006359219551086
09-Bakken_HydraulicSwing.wav,8c9c53149a4f0e791548fdfe2dd1f86f,0.0002068877220153,0.0001858472824096,0.0002295970916748,0.0002184510231018,0.0001888871192932
09091600_BeloHorizonte_BusTerminal.wav,2e445dce3f44864184c85848c50df928,0.000335693359375,0.0003265142440795,0.0004175305366516,0.0003540515899658,0.0003879070281982
1 man running on pavement.wav,520d384ced8073bd9785c7f4f94cbdf5,0.0004177093505859,0.000615656375885,0.0005902051925659,0.0005391836166381,0.0003912448883056
1.wav,736d431f5a6bc14cd609e375a0c9a9b9,0.0022900104522705,0.0022845864295959,0.0022552013397216,0.002297043800354,0.0021950006484985
10 ambient russinyol.wav,6299c91e68b82a7e6b37312bcbc14cbb,0.0004500150680541,0.0004196763038635,0.0003667473793029,0.0003986358642578,0.0003650188446044
10-Bakken_GamblingMachines_Hall_calm.wav,31dc0819b785abbe6894ba59775baa55,0.0004975795745849,0.0005915164947509,0.0005353093147277,0.000412106513977,0.0004190206527709
1000000003.wav,c9f0d57320ecfb5e9e437a704ab25228,0.0004826784133911,0.0006115436553955,0.0005747079849243,0.0005522966384887,0.0004758834838867
100121.wav,9e65df07ea4369b753b5a00c4f6cc557,0.0001183748245239,5.930662155151367e-05,9.72747802734375e-05,7.277727127075195e-05,0.0001117587089538
100302_05.wav,caad5170bcc0d5d69e65bba59b95e092,0.0007048845291137,0.0006589889526367,0.0006541013717651,0.0006037950515747,0.0006716847419738
100302_07.wav,f2e4af7a49e391acae923c2c12eb7260,0.0004501342773437,0.0006057024002075,0.0005820989608764,0.0004283189773559,0.0003585219383239
100327_0082 regen patio.wav,71891de3939c06f949bdad1c13fae2a4,0.0003655552864074,0.0003096461296081,0.0003075003623962,0.0003114938735961,0.0003137588500976
101225_pealing.bells.wav,ba11cc35d84eb2f69cdedae884a5b716,0.0005057454109191,0.0004472732543945,0.0005378723144531,0.0005804300308227,0.000851571559906
10_lightning_kohchang.wav,7293554780521780526f1bc8426c4699,0.0003080368041992,0.0003061294555664,0.0003128051757812,0.0003138184547424,0.0003061890602111
110709_05 goma exhibit.wav,bfa666ec7ca80d5a0c012412bd599f8d,0.0002411603927612,0.0002078413963317,0.0002359151840209,0.0002361536026,0.0002484321594238
110714_01 bird with engine.wav,612dd4af5058d20b37736b8e5662f877,0.0002151131629943,0.0002228617668151,0.0003938674926757,0.0001289844512939,0.0001012086868286
110714_wren.wav,e6be58297a36625fe577c10a763b35e1,0.0001033544540405,0.0001358985900878,0.0002200007438659,0.0002824664115905,0.0001205205917358
110724_inriversidemus1.wav,7b7274fb22f6e48fd35f467c37cb4c88,0.0004236698150634,0.00049889087677,0.0003974437713623,0.0004726648330688,0.0004847049713134
110911_german_Junkers_52_motorplane_in_rain_.wav,0d8916bea4d0ad5cf542046b78b8bc70,0.0003799200057983,0.000369369983673,0.000376284122467,0.00045907497406,0.0004467964172363
110911_passing_helicopter_in_rain.wav,45752a390895e472d112263dcc1616ae,0.0001379251480102,0.0002554655075073,0.0001726746559143,0.0001336932182312,0.0001529455184936
111229-000_hail_storm_on_window_pane.wav,6f1adb6b6fc552e75d5583b43c73e52e,0.0001352429389953,0.0001666545867919,0.0002974867820739,0.0002896189689636,0.0001193284988403
1136walking_through_forest.wav,2acf7cafbaa6545582bb98d938e38745,0.0003179311752319,0.0003221035003662,0.0003587007522583,0.0003281235694885,0.0003333687782287
12 noon church-bell 140310_0121.wav,9920450694312c6c26670bfaf56c7123,0.0008332729339599,0.0009888410568237,0.0009080171585083,0.0011555552482604,0.0012396574020385
120109_18 d bottles.wav,0d1f6a0f2e9aa2d23683b9670d702517,0.0016958713531494,0.0019726157188415,0.0018244981765747,0.001377522945404,0.0019437074661254
120120_walking_through_building.wav,3570634d4f8fd71a961443ce458a2ce2,0.0003957152366638,0.0003762245178222,0.0003787279129028,0.0003995895385742,0.00043785572052
120124_busy-street-corner.wav,bcc0b17ba74fee27e75786fe84cc1fcc,0.0025300979614257,0.0024310946464538,0.0023951530456542,0.0024779438972473,0.0022599101066589
120127_0000 train-interior-conversations.wav,0a96152ebb3ebd107ef9d79dd6759015,0.0001569986343383,0.0002774596214294,4.971027374267578e-05,9.85860824584961e-05,0.0001009702682495
120127_train-departure.wav,e000e550762a14db59050ede502c0c61,0.0005303621292114,0.0002229809761047,0.0002803206443786,0.0001633763313293,0.0002799034118652
120708 granul 01.wav,366e474071e3c7947291ea34c00e1023,0.0003802776336669,0.0003722310066223,0.0003494620323181,0.0005134344100952,0.000435471534729
120731_Venice_AT_ChannelContinental_F_4824.wav,e50a5abb5ca8b737d98f85b822f7871a,0.0002719759941101,0.0002417564392089,0.0002357363700866,0.000193178653717,5.8650970458984375e-05
120808_001.wav,3e825a762c02414d0bb0b9688627f942,0.0007109642028808,0.0004712343215942,0.0009138584136962,0.00075364112854,0.0005660057067871
121006_rain&amp;storm.wav,c9de90b646647b40874beffc9185ccf9,0.0003702640533447,0.0006431937217712,0.0005584955215454,0.0006172060966491,0.0003869533538818
1233_dripping_water_2.wav,5d1b77b0396f4818bb615e24061faac0,0.000855803489685,0.0008577108383178,0.0006557703018188,0.0007336735725402,0.0009045600891113
1290 am static jumble.wav,6a6dbc6c0dd0098c869cdfe4251693d4,0.000533103942871,0.0004555583000183,0.0007879734039306,0.0003922581672668,0.0004017353057861
12_footsteps_chitwan.wav,95a2469d84cbddd9ec08b48550a5c6ab,0.0008671283721923,0.0008716583251953,0.0007526874542236,0.0008732080459594,0.0007951855659484
12a_Ambient_Quarry_Low_44_16.wav,0811293b9bd90737ab29c30e3d00ca38,0.0001939535140991,0.0002020001411437,0.0002443790435791,0.0002131462097167,0.0001981258392333
130102_Dishwasher.wav,5699e5d54cb683ad5b40e596592b87dc,7.271766662597656e-05,0.0001049041748046,8.130073547363281e-05,5.918741226196289e-05,0.0001675486564636
130828_Bytow_clock&amp;fountain.wav,5759f6cd3144fcf2ea874752d9141670,0.0007508993148803,0.0010352730751037,0.0008845925331115,0.0004138946533203,0.000628650188446
130915 - Interior-Hard Rain with 2 Skylights.wav,8e5376c3b1afccca5bae80636733f3ed,0.0001558661460876,0.0001982450485229,0.0002079606056213,0.0002834796905517,0.0003252625465393
131227_strumyk_1.wav,225f33e683d2172ef6506686afde15cf,0.0007399916648864,0.0003753900527954,0.0011180639266967,0.0003477931022644,0.0005443096160888
13_waiting_chitwan.wav,55c54874fc3ad5f68d2fa563ad0f992a,0.0003694295883178,0.0003095865249633,0.0003337860107421,0.0002951622009277,0.0005149841308593
14.12.2011.003.wav,960e3e6bb926a2079056bb4e2ea430f8,0.0025317072868347,0.0022347569465637,0.0024765729904174,0.0023334026336669,0.0022927522659301
14.wav,dc3bb807e0c9f937ce0a8c7d5fd7f596,0.0010197162628173,0.0009366273880004,0.001017689704895,0.0010324716567993,0.0010314583778381
1400 am static.wav,49ab37de8c824a87ffe5990c477fd35f,0.0010489225387573,0.0007719993591308,0.0006700158119201,0.0007574558258056,0.0011519193649291
140211-001 puka water.wav,440da6277541013534b3496f5406255d,0.0005582571029663,0.0005940198898315,0.0005787014961242,0.000607430934906,0.0007722377777099
140601-001.wav,b21eec80ff69d5ef4f3fd76b24778ee0,0.0002301931381225,0.0002518892288208,0.0002445578575134,0.0001355409622192,0.0003567337989807
140704_rain.wav,beb06adac6901084ccdeca10c7cf8217,0.0001438856124877,8.845329284667969e-05,0.0001090764999389,0.0001018643379211,0.0001113414764404
140728_Vlissingen_City_Center_Church_Chimes.wav,6407a0a10a8add88b55458db9c4fe4b9,0.0005015730857849,0.0006992220878601,0.0005309581756591,0.0008150339126586,0.0004098415374755
140817_Szymbark.wav,2665eede52a873529e573695bc5aa156,0.0004717111587524,0.0003806352615356,0.0004205703735351,0.0005318522453308,0.0003752708435058
140820103thunder.wav,c1bf9dd2c137714870b22cbf907f0a73,7.289648056030273e-05,4.780292510986328e-05,0.0001513957977294,5.02467155456543e-05,8.362531661987305e-05
150209 Trevor Webb Air Cyclinder.wav,a25321f99f8f2bfeb6bd7db18e1bb628,0.0026171803474426,0.0023708343505859,0.0024396181106567,0.0023654103279113,0.0025290250778198
150209 Trevor Webb Beard Trimming.wav,10c4e66acfb9f6792542311a496a0da8,0.0041501522064208,0.0042338371276855,0.0040112733840942,0.0051305294036865,0.0047403573989868
150209 Trevor Webb Clock Tick.wav,26c2c4888241be3a1a5623834897e79a,0.0010588765144348,0.0008351802825927,0.0006871223449707,0.0010348558425903,0.0014123916625976
150209 Trevor Webb Snore.wav,fc19ad9a4b0bf61856134725498a4400,0.0001723170280456,0.000282883644104,0.0002995729446411,0.00026136636734,0.0002083778381347
16 Little Beat.wav,11eb9d48d416a62f7e9b25517210fdf1,0.0005820393562316,0.0006124973297119,0.0005934238433837,0.000828742980957,0.0006480813026428
16 hn_meltingsnow.wav,1290a57c12e610e14e2d217ed73040a6,0.0006862878799438,0.0004462003707885,0.0003616213798522,0.0005867481231689,0.0003623962402343
16 splashes.wav,3b5028a7c710463cd7952f446974eeae,0.0010701417922973,0.0011639595031738,0.001147985458374,0.0010609626770019,0.0011128187179565
16. Toilet paper roll and ripping.wav,0b696b9f9408b43a56d805669ce1ad62,0.0003058910369873,0.000313401222229,0.0003316402435302,0.0003408789634704,0.0003577470779418
160170_Wind Blowing door_OWI.wav,70041e5726f823558001c6007210204e,0.0003691911697387,0.0003945231437683,0.0003259778022766,0.0004584193229675,0.0004133582115173
160170_Wind Blowing.wav,f9db5e86e94b7d0e5829fe8d4f068854,0.0003564357757568,0.0004219412803649,0.0004413127899169,0.0003885030746459,0.0004484057426452
160716 HSN spanish plaza.wav,ea1fc36485f94a2aad1f64f48e19e8a2,0.0003577470779418,0.0003969669342041,0.000475525856018,0.0004956722259521,0.0005168318748474
160718 HSN boy on tricycle passing by.wav,06256cde5a0f8679f077b8b30dfae027,0.0003527402877807,0.0004369616508483,0.0003840923309326,0.0003783106803894,0.0004225969314575
160718 HSN skateboarders 1.wav,c6925d81cc25b9abaa97830fe0189ce0,0.0007308721542358,0.0006784200668334,0.0006524324417114,0.0006895065307617,0.00079345703125
160917-eichelherr000.wav,c4bb75f5934c14a811492fdb5b4c5204,0.0010756254196166,0.0012569427490234,0.0008182525634765,0.0007691383361816,0.0007181167602539
160928_0051 rain.wav,3308cab92873ee4bfa40272f5b90e62d,0.0023376941680908,0.0023028850555419,0.0021764039993286,0.0021837949752807,0.0021816492080688
161004_0062 running water.wav,3cbe1eb6439c050620714cbb3ef82a70,0.0006252527236938,0.0006831288337707,0.0008853077888488,0.0007214546203613,0.0007606744766235
16_Rain_Light_Ocean_44_16.wav,c532b151b1ef1df39c6327a809f6c20c,0.0025599598884582,0.0024396181106567,0.0022965669631958,0.0023925304412841,0.0027543306350708
17 hn_dripsHeinzField.wav,64acb36f2142f93241816c91064c159c,0.0001434683799743,0.0001944303512573,0.0001777410507202,0.0001827478408813,0.0001583099365234
18 hn_trafficlightcontroller.wav,b507710ccccee4e27cde7de44a80a839,0.0001563429832458,9.256601333618164e-05,0.0002050399780273,0.0002617835998535,0.000339925289154
19_VACCL.wav,fc71ef148f62197a6b9ad3c2df4d47fe,0.0001550912857055,0.0001837015151977,0.0001919269561767,0.0001634359359741,0.0002179145812988
1_pebbles.wav,aec926ab95940e6d41b101de67353190,0.0004249811172485,0.0005040764808654,0.0004369616508483,0.0004922747611999,0.0004819631576538
1_walking_for_the_gate.wav,d9ade00ba96edac6a93998b35eba0c0c,0.0004314184188842,0.0004704594612121,0.0004439949989318,0.0004486441612243,0.0004281997680664
2 08 Br Lib 2 amb 4.wav,0420701abef96bfae846b40a7800bc8f,0.0004150867462158,0.0004989504814147,0.000575304031372,0.0003502368927001,0.0003615021705627
2 Gardener - May 2013 - Take01 - ZOOM H2n.wav,288446a49792777810fd2442880f28ea,0.0005583763122558,0.000577688217163,0.0004099607467651,0.0003634095191955,0.0003694891929626
2 crickets chirping during a summer evening in the city (with traffic noise).wav,5f8fe1a99d10fb64dcccdafecf6f8678,0.0022698640823364,0.0024261474609375,0.002266526222229,0.0024390220642089,0.002496063709259
2006-2007-fireworks.wav,aa5a4d4b29d587351e051f074ca050fb,0.0001637339591979,0.0001372098922729,0.0001173615455627,6.508827209472656e-05,6.860494613647461e-05
20060326.marshes.sparrow.wav,8df021ec58fd8751b5c2be00c75449d9,0.0007879734039306,0.0012398958206176,0.0012028217315673,0.000912070274353,0.000696837902069
20060419.horse.snort.wav,013ff0675cb49827543293e73f06932c,0.0004960298538208,0.0004974603652954,0.0003308057785034,0.0003394484519958,0.0003224611282348
20060426.marsh.house.ambiance.wav,77d2bdd266765be45b6b7425652056f4,0.0008620619773864,0.0009478330612182,0.0009481906890869,0.0009825229644775,0.0007516741752624
20060523.grassland.wav,3a08cd96ffcd0c171578c6e8b9c6eb57,0.0004705190658569,0.0005310177803039,0.0001918077468872,0.0002470016479492,0.0004659295082092
20060613.chicharras.wav,5d20927343f20458fad7ee302ff4c2cd,0.000251293182373,0.000258982181549,0.0002870559692382,0.0001101493835449,0.0001908540725708
20060706.wasp.wav,49dcef709973a52877347ae7927183f2,0.0007991194725036,0.0008119940757751,0.0007561445236206,0.0007818937301635,0.0008614063262939
20060802.waders.truck.wav,99e8e9090802f3bb7c68fbca26faaf61,0.0002142786979675,0.0002388954162597,0.0003367662429809,0.0003420114517211,0.0002090334892272
20060810.peters.clock.01.wav,9d16617df4f3a65236e0c87fa804187f,0.0030055046081542,0.0040374994277954,0.0023245811462402,0.0020577311515808,0.0020501613616943
20061016.laboratory.wav,9303d67cacf379b7dd41f0aeda33a18e,0.0001243948936462,0.0001182556152343,0.0001752376556396,0.0003256201744079,0.0001670122146606
20061105SumpPumpSiphon.wav,6e0c7a1a989485d1449584253c5d9bfc,0.0008927583694458,0.0010560154914855,0.0006251335144042,0.0007393956184387,0.0010629296302795
20061121.pee.wav,c9768514a39e910f580df522f16a75ea,0.0005909800529479,0.0004807710647583,0.0004313588142395,0.0005396604537963,0.0005550980567932
20061124.car.window.wav,b2d9bde105e0ab1a0288507775c2a8be,0.0014272928237915,0.0014757513999938,0.0013291835784912,0.001396894454956,0.001497209072113
20061124ParadeCHS.wav,939602df29c16fbfa0c245bec327c9fa,0.002109944820404,0.0017528533935546,0.0019570589065551,0.0020001530647277,0.0020493268966674
20061205.washing.machine.filling.wav,4c27f5192d0dfd71334e6af8dae955d4,0.0008276104927062,0.0006524920463562,0.00063157081604,0.0005546808242797,0.0007698535919189
20061205.washing.machine.spinning.wav,5d976cf4851bb0cbf0ce5a49970188d1,0.000819444656372,0.0007725954055786,0.0014159679412841,0.0011443495750427,0.0008863806724548
20061208.waves.02.wav,36d96f49a663e71fe5610ab1dce4a7d2,0.0001739263534545,9.41753387451172e-05,0.000212550163269,9.393692016601562e-05,8.732080459594727e-05
